date,channel,device,sessions,product_views,add_to_cart,checkout_started,purchased
2024-01-24,Email/Organic,Tablet,8,4,2,1,1
2024-01-24,Google Brand,Desktop,10,6,2,2,2
2024-01-24,Google Brand,Mobile,15,8,3,3,2
2024-01-24,Google Brand,Tablet,3,1,1,0,0
2024-01-24,Google Shopping,Desktop,18,11,4,3,2
2024-01-24,Google Shopping,Mobile,33,19,8,5,3
2024-01-24,Google Shopping,Tablet,4,2,1,0,0
2024-01-24,Meta Prospecting,Desktop,33,15,6,4,3
2024-01-24,Meta Prospecting,Mobile,104,50,20,13,6
2024-01-24,Meta Prospecting,Tablet,4,2,1,0,0
2024-01-24,Meta Retargeting,Desktop,8,5,2,1,1
2024-01-24,Meta Retargeting,Mobile,19,13,6,4,3
2024-01-24,Meta Retargeting,Tablet,1,1,0,0,0
2024-01-24,Referral,Desktop,16,9,3,2,2
2024-01-24,Referral,Mobile,27,14,6,4,3
2024-01-24,Referral,Tablet,4,2,1,0,0
2024-01-24,TikTok,Desktop,17,8,3,2,1
2024-01-24,TikTok,Mobile,58,27,8,5,3
2024-01-24,TikTok,Tablet,2,1,0,0,0
2024-01-25,Email/Organic,Desktop,31,16,7,5,4
2024-01-25,Email/Organic,Mobile,49,26,11,7,5
2024-01-25,Email/Organic,Tablet,7,4,2,1,1
2024-01-25,Google Brand,Desktop,14,7,3,2,1
2024-01-25,Google Brand,Mobile,20,11,5,3,2
2024-01-25,Google Brand,Tablet,3,2,1,1,1
2024-01-25,Google Shopping,Desktop,21,11,4,2,2
2024-01-25,Google Shopping,Mobile,38,20,7,4,2
2024-01-25,Google Shopping,Tablet,4,2,1,1,1
2024-01-25,Meta Prospecting,Desktop,17,11,4,3,2
2024-01-25,Meta Prospecting,Mobile,56,33,14,8,3
2024-01-25,Meta Prospecting,Tablet,2,1,1,0,0
2024-01-25,Meta Retargeting,Desktop,14,9,4,3,2
2024-01-25,Meta Retargeting,Mobile,33,24,10,7,5
2024-01-25,Meta Retargeting,Tablet,2,2,1,0,0
2024-01-25,Referral,Desktop,1,1,0,0,0
2024-01-25,Referral,Mobile,2,1,1,1,1
2024-01-25,Referral,Tablet,0,0,0,0,0
2024-01-25,TikTok,Desktop,12,7,4,3,2
2024-01-25,TikTok,Mobile,41,25,12,8,4
2024-01-25,TikTok,Tablet,1,1,0,0,0
2024-01-26,Email/Organic,Desktop,59,30,11,7,6
2024-01-26,Email/Organic,Mobile,92,48,18,11,7
2024-01-26,Email/Organic,Tablet,14,7,3,2,2
2024-01-26,Google Brand,Desktop,16,8,2,2,2
2024-01-26,Google Brand,Mobile,23,12,4,2,1
2024-01-26,Google Brand,Tablet,4,2,1,0,0
2024-01-26,Google Shopping,Desktop,8,5,2,1,1
2024-01-26,Google Shopping,Mobile,16,9,4,3,2
2024-01-26,Google Shopping,Tablet,2,1,0,0,0
2024-01-26,Meta Prospecting,Desktop,46,26,11,6,3
2024-01-26,Meta Prospecting,Mobile,146,81,33,20,8
2024-01-26,Meta Prospecting,Tablet,6,3,1,1,0
2024-01-26,Meta Retargeting,Desktop,11,7,3,2,2
2024-01-26,Meta Retargeting,Mobile,27,17,6,4,3
2024-01-26,Meta Retargeting,Tablet,2,1,0,0,0
2024-01-26,Referral,Desktop,7,4,2,1,1
2024-01-26,Referral,Mobile,12,7,3,2,2
2024-01-26,Referral,Tablet,1,1,0,0,0
2024-01-26,TikTok,Desktop,4,2,1,1,1
2024-01-26,TikTok,Mobile,12,7,3,2,1
2024-01-26,TikTok,Tablet,0,0,0,0,0
2024-01-27,Email/Organic,Desktop,41,22,9,6,5
2024-01-27,Email/Organic,Mobile,64,34,13,10,7
2024-01-27,Email/Organic,Tablet,9,5,2,1,1
2024-01-27,Google Brand,Desktop,25,15,5,3,3
2024-01-27,Google Brand,Mobile,36,22,8,5,3
2024-01-27,Google Brand,Tablet,6,3,1,1,1
2024-01-27,Google Shopping,Desktop,22,11,4,3,3
2024-01-27,Google Shopping,Mobile,39,21,8,5,3
2024-01-27,Google Shopping,Tablet,5,2,1,0,0
2024-01-27,Meta Prospecting,Desktop,79,39,13,8,4
2024-01-27,Meta Prospecting,Mobile,252,124,40,26,11
2024-01-27,Meta Prospecting,Tablet,9,5,1,1,1
2024-01-27,Meta Retargeting,Desktop,16,9,4,3,2
2024-01-27,Meta Retargeting,Mobile,39,22,9,6,4
2024-01-27,Meta Retargeting,Tablet,3,2,1,0,0
2024-01-27,Referral,Desktop,10,6,2,2,2
2024-01-27,Referral,Mobile,18,11,4,2,1
2024-01-27,Referral,Tablet,2,1,0,0,0
2024-01-27,TikTok,Desktop,6,4,2,1,1
2024-01-27,TikTok,Mobile,21,15,6,4,2
2024-01-27,TikTok,Tablet,1,0,0,0,0
2024-01-28,Email/Organic,Desktop,49,27,9,6,5
2024-01-28,Email/Organic,Mobile,76,43,15,10,7
2024-01-28,Email/Organic,Tablet,11,6,2,1,1
2024-01-28,Google Brand,Desktop,10,6,2,2,2
2024-01-28,Google Brand,Mobile,14,8,3,2,1
2024-01-28,Google Brand,Tablet,2,1,1,0,0
2024-01-28,Google Shopping,Desktop,6,4,1,1,1
2024-01-28,Google Shopping,Mobile,11,6,3,2,1
2024-01-28,Google Shopping,Tablet,1,1,0,0,0
2024-01-28,Meta Prospecting,Desktop,22,14,5,4,3
2024-01-28,Meta Prospecting,Mobile,71,44,18,11,5
2024-01-28,Meta Prospecting,Tablet,3,2,1,0,0
2024-01-28,Meta Retargeting,Desktop,22,13,5,3,2
2024-01-28,Meta Retargeting,Mobile,56,33,11,7,5
2024-01-28,Meta Retargeting,Tablet,4,2,1,1,1
2024-01-28,Referral,Desktop,9,5,2,2,2
2024-01-28,Referral,Mobile,14,8,4,2,1
2024-01-28,Referral,Tablet,2,1,0,0,0
2024-01-28,TikTok,Desktop,7,5,2,1,1
2024-01-28,TikTok,Mobile,24,16,6,4,2
2024-01-28,TikTok,Tablet,1,0,0,0,0
2024-01-29,Email/Organic,Desktop,42,24,10,6,5
2024-01-29,Email/Organic,Mobile,66,38,15,10,7
2024-01-29,Email/Organic,Tablet,10,6,2,2,2
2024-01-29,Google Brand,Desktop,14,9,4,2,2
2024-01-29,Google Brand,Mobile,20,14,5,3,2
2024-01-29,Google Brand,Tablet,3,2,1,1,1
2024-01-29,Google Shopping,Desktop,26,15,5,3,2
2024-01-29,Google Shopping,Mobile,47,26,8,5,3
2024-01-29,Google Shopping,Tablet,5,3,1,1,1
2024-01-29,Meta Prospecting,Desktop,31,18,7,4,2
2024-01-29,Meta Prospecting,Mobile,99,58,22,14,6
2024-01-29,Meta Prospecting,Tablet,4,2,1,1,1
2024-01-29,Meta Retargeting,Desktop,8,4,2,1,1
2024-01-29,Meta Retargeting,Mobile,19,11,5,3,2
2024-01-29,Meta Retargeting,Tablet,1,1,0,0,0
2024-01-29,Referral,Desktop,12,7,3,2,2
2024-01-29,Referral,Mobile,20,11,5,4,3
2024-01-29,Referral,Tablet,3,1,0,0,0
2024-01-29,TikTok,Desktop,14,8,3,2,1
2024-01-29,TikTok,Mobile,49,26,10,7,4
2024-01-29,TikTok,Tablet,1,1,0,0,0
2024-01-30,Email/Organic,Desktop,11,6,3,2,2
2024-01-30,Email/Organic,Mobile,16,10,4,3,2
2024-01-30,Email/Organic,Tablet,2,2,1,0,0
2024-01-30,Google Brand,Desktop,18,10,4,2,2
2024-01-30,Google Brand,Mobile,25,14,6,4,2
2024-01-30,Google Brand,Tablet,4,2,1,1,1
2024-01-30,Google Shopping,Desktop,29,15,6,4,3
2024-01-30,Google Shopping,Mobile,53,27,12,7,4
2024-01-30,Google Shopping,Tablet,6,3,1,1,1
2024-01-30,Meta Prospecting,Desktop,37,19,7,5,3
2024-01-30,Meta Prospecting,Mobile,119,62,23,15,7
2024-01-30,Meta Prospecting,Tablet,5,2,1,0,0
2024-01-30,Meta Retargeting,Desktop,16,9,3,2,2
2024-01-30,Meta Retargeting,Mobile,40,22,8,4,2
2024-01-30,Meta Retargeting,Tablet,3,1,1,0,0
2024-01-30,Referral,Desktop,22,13,4,3,3
2024-01-30,Referral,Mobile,38,21,8,5,3
2024-01-30,Referral,Tablet,5,3,1,0,0
2024-01-30,TikTok,Desktop,12,6,3,2,1
2024-01-30,TikTok,Mobile,41,20,8,5,3
2024-01-30,TikTok,Tablet,1,0,0,0,0
2024-01-31,Email/Organic,Desktop,65,34,13,9,7
2024-01-31,Email/Organic,Mobile,102,54,21,13,8
2024-01-31,Email/Organic,Tablet,15,8,3,2,2
2024-01-31,Google Brand,Desktop,20,11,4,2,2
2024-01-31,Google Brand,Mobile,30,17,6,4,2
2024-01-31,Google Brand,Tablet,5,3,1,1,1
2024-01-31,Google Shopping,Desktop,9,5,2,1,1
2024-01-31,Google Shopping,Mobile,16,9,4,3,2
2024-01-31,Google Shopping,Tablet,2,1,0,0,0
2024-01-31,Meta Prospecting,Desktop,52,28,12,7,3
2024-01-31,Meta Prospecting,Mobile,166,89,38,22,8
2024-01-31,Meta Prospecting,Tablet,6,3,1,1,1
2024-01-31,Meta Retargeting,Desktop,25,14,5,3,2
2024-01-31,Meta Retargeting,Mobile,61,33,12,7,5
2024-01-31,Meta Retargeting,Tablet,4,2,1,1,1
2024-01-31,Referral,Desktop,53,32,12,7,6
2024-01-31,Referral,Mobile,90,55,20,11,8
2024-01-31,Referral,Tablet,12,7,3,1,1
2024-01-31,TikTok,Desktop,8,4,2,1,1
2024-01-31,TikTok,Mobile,29,15,7,4,2
2024-01-31,TikTok,Tablet,1,1,0,0,0
2024-02-01,Email/Organic,Desktop,35,20,8,5,5
2024-02-01,Email/Organic,Mobile,55,32,13,7,5
2024-02-01,Email/Organic,Tablet,8,5,2,1,1
2024-02-01,Google Brand,Desktop,38,19,6,4,4
2024-02-01,Google Brand,Mobile,56,27,9,5,3
2024-02-01,Google Brand,Tablet,9,4,2,1,1
2024-02-01,Google Shopping,Desktop,15,8,3,2,2
2024-02-01,Google Shopping,Mobile,26,15,5,4,2
2024-02-01,Google Shopping,Tablet,3,2,1,0,0
2024-02-01,Meta Prospecting,Desktop,38,22,7,5,3
2024-02-01,Meta Prospecting,Mobile,123,69,23,15,6
2024-02-01,Meta Prospecting,Tablet,5,3,1,0,0
2024-02-01,Meta Retargeting,Desktop,11,7,3,2,2
2024-02-01,Meta Retargeting,Mobile,26,17,7,5,3
2024-02-01,Meta Retargeting,Tablet,2,1,0,0,0
2024-02-01,Referral,Desktop,12,7,3,2,2
2024-02-01,Referral,Mobile,21,12,5,3,2
2024-02-01,Referral,Tablet,3,2,1,0,0
2024-02-01,TikTok,Desktop,17,9,4,2,1
2024-02-01,TikTok,Mobile,60,33,12,8,5
2024-02-01,TikTok,Tablet,2,1,0,0,0
2024-02-02,Email/Organic,Desktop,28,16,6,4,3
2024-02-02,Email/Organic,Mobile,44,26,10,6,4
2024-02-02,Email/Organic,Tablet,7,4,2,1,1
2024-02-02,Google Brand,Desktop,18,11,4,3,2
2024-02-02,Google Brand,Mobile,26,16,6,4,3
2024-02-02,Google Brand,Tablet,4,3,1,1,1
2024-02-02,Google Shopping,Desktop,9,6,2,2,1
2024-02-02,Google Shopping,Mobile,17,10,4,3,2
2024-02-02,Google Shopping,Tablet,2,1,1,0,0
2024-02-02,Meta Prospecting,Desktop,32,18,7,4,3
2024-02-02,Meta Prospecting,Mobile,102,58,22,13,6
2024-02-02,Meta Prospecting,Tablet,4,2,1,0,0
2024-02-02,Meta Retargeting,Desktop,32,17,4,3,2
2024-02-02,Meta Retargeting,Mobile,79,43,11,6,4
2024-02-02,Meta Retargeting,Tablet,5,3,1,0,0
2024-02-02,Referral,Desktop,7,4,2,1,1
2024-02-02,Referral,Mobile,12,6,2,2,2
2024-02-02,Referral,Tablet,1,1,0,0,0
2024-02-02,TikTok,Desktop,7,4,2,1,1
2024-02-02,TikTok,Mobile,23,13,6,4,2
2024-02-02,TikTok,Tablet,1,0,0,0,0
2024-02-03,Email/Organic,Desktop,65,34,12,7,6
2024-02-03,Email/Organic,Mobile,101,54,18,11,7
2024-02-03,Email/Organic,Tablet,15,8,3,2,2
2024-02-03,Google Brand,Desktop,11,7,2,2,2
2024-02-03,Google Brand,Mobile,17,10,3,2,1
2024-02-03,Google Brand,Tablet,3,2,1,0,0
2024-02-03,Google Shopping,Desktop,16,10,4,3,2
2024-02-03,Google Shopping,Mobile,28,17,7,5,3
2024-02-03,Google Shopping,Tablet,3,2,1,0,0
2024-02-03,Meta Prospecting,Desktop,26,13,5,4,3
2024-02-03,Meta Prospecting,Mobile,81,41,17,11,5
2024-02-03,Meta Prospecting,Tablet,3,2,1,0,0
2024-02-03,Meta Retargeting,Desktop,18,9,4,2,2
2024-02-03,Meta Retargeting,Mobile,45,22,9,6,4
2024-02-03,Meta Retargeting,Tablet,3,2,1,0,0
2024-02-03,Referral,Desktop,25,13,5,3,3
2024-02-03,Referral,Mobile,42,21,9,5,3
2024-02-03,Referral,Tablet,5,3,1,1,1
2024-02-03,TikTok,Desktop,1,1,0,0,0
2024-02-03,TikTok,Mobile,3,2,1,1,1
2024-02-03,TikTok,Tablet,0,0,0,0,0
2024-02-04,Email/Organic,Desktop,48,28,9,6,5
2024-02-04,Email/Organic,Mobile,76,44,15,9,6
2024-02-04,Email/Organic,Tablet,11,6,2,1,1
2024-02-04,Google Brand,Desktop,10,6,2,2,2
2024-02-04,Google Brand,Mobile,14,8,3,2,1
2024-02-04,Google Brand,Tablet,2,1,1,0,0
2024-02-04,Google Shopping,Desktop,22,12,5,3,2
2024-02-04,Google Shopping,Mobile,41,22,9,6,3
2024-02-04,Google Shopping,Tablet,5,2,1,1,1
2024-02-04,Meta Prospecting,Desktop,22,11,4,3,2
2024-02-04,Meta Prospecting,Mobile,70,36,13,9,4
2024-02-04,Meta Prospecting,Tablet,3,2,1,0,0
2024-02-04,Meta Retargeting,Desktop,14,9,4,3,3
2024-02-04,Meta Retargeting,Mobile,33,21,9,6,4
2024-02-04,Meta Retargeting,Tablet,2,1,1,0,0
2024-02-04,Referral,Desktop,8,4,2,2,2
2024-02-04,Referral,Mobile,14,8,4,2,2
2024-02-04,Referral,Tablet,2,1,0,0,0
2024-02-04,TikTok,Desktop,8,5,2,1,1
2024-02-04,TikTok,Mobile,30,17,6,4,2
2024-02-04,TikTok,Tablet,1,0,0,0,0
2024-02-05,Email/Organic,Desktop,33,20,7,4,3
2024-02-05,Email/Organic,Mobile,52,31,11,7,5
2024-02-05,Email/Organic,Tablet,8,4,1,1,1
2024-02-05,Google Brand,Desktop,30,15,6,4,3
2024-02-05,Google Brand,Mobile,43,22,9,6,4
2024-02-05,Google Brand,Tablet,7,4,2,1,1
2024-02-05,Google Shopping,Desktop,23,12,4,3,3
2024-02-05,Google Shopping,Mobile,41,22,8,5,3
2024-02-05,Google Shopping,Tablet,5,3,1,0,0
2024-02-05,Meta Prospecting,Desktop,32,20,8,5,3
2024-02-05,Meta Prospecting,Mobile,101,63,27,18,8
2024-02-05,Meta Prospecting,Tablet,4,2,1,1,0
2024-02-05,Meta Retargeting,Desktop,6,3,1,1,1
2024-02-05,Meta Retargeting,Mobile,14,7,3,2,1
2024-02-05,Meta Retargeting,Tablet,1,1,0,0,0
2024-02-05,Referral,Desktop,20,11,5,3,3
2024-02-05,Referral,Mobile,34,19,8,5,4
2024-02-05,Referral,Tablet,5,3,1,0,0
2024-02-05,TikTok,Desktop,27,14,6,4,3
2024-02-05,TikTok,Mobile,93,48,20,12,7
2024-02-05,TikTok,Tablet,3,1,1,0,0
2024-02-06,Email/Organic,Desktop,39,26,11,6,5
2024-02-06,Email/Organic,Mobile,62,40,17,10,7
2024-02-06,Email/Organic,Tablet,9,6,3,2,2
2024-02-06,Google Brand,Desktop,24,13,6,4,4
2024-02-06,Google Brand,Mobile,36,20,8,5,3
2024-02-06,Google Brand,Tablet,6,3,1,1,1
2024-02-06,Google Shopping,Desktop,47,23,9,6,4
2024-02-06,Google Shopping,Mobile,85,41,17,10,6
2024-02-06,Google Shopping,Tablet,10,5,2,1,1
2024-02-06,Meta Prospecting,Desktop,38,22,10,6,3
2024-02-06,Meta Prospecting,Mobile,123,69,31,18,8
2024-02-06,Meta Prospecting,Tablet,5,3,1,1,1
2024-02-06,Meta Retargeting,Desktop,12,8,3,2,2
2024-02-06,Meta Retargeting,Mobile,31,19,7,5,3
2024-02-06,Meta Retargeting,Tablet,2,1,1,0,0
2024-02-06,Referral,Desktop,22,11,4,3,3
2024-02-06,Referral,Mobile,38,19,8,5,3
2024-02-06,Referral,Tablet,5,3,1,1,1
2024-02-06,TikTok,Desktop,15,7,3,2,1
2024-02-06,TikTok,Mobile,51,26,8,5,3
2024-02-06,TikTok,Tablet,1,1,0,0,0
2024-02-07,Email/Organic,Desktop,36,20,9,6,5
2024-02-07,Email/Organic,Mobile,57,31,14,10,6
2024-02-07,Email/Organic,Tablet,8,5,2,1,1
2024-02-07,Google Brand,Desktop,10,6,2,2,2
2024-02-07,Google Brand,Mobile,15,9,3,2,1
2024-02-07,Google Brand,Tablet,3,1,0,0,0
2024-02-07,Google Shopping,Desktop,11,7,3,2,2
2024-02-07,Google Shopping,Mobile,21,14,6,4,2
2024-02-07,Google Shopping,Tablet,2,2,1,0,0
2024-02-07,Meta Prospecting,Desktop,31,18,7,5,3
2024-02-07,Meta Prospecting,Mobile,98,58,23,15,6
2024-02-07,Meta Prospecting,Tablet,4,2,1,1,0
2024-02-07,Meta Retargeting,Desktop,28,13,5,3,3
2024-02-07,Meta Retargeting,Mobile,69,33,14,9,6
2024-02-07,Meta Retargeting,Tablet,5,2,1,1,1
2024-02-07,Referral,Desktop,20,11,4,3,3
2024-02-07,Referral,Mobile,34,18,6,5,4
2024-02-07,Referral,Tablet,4,2,1,0,0
2024-02-07,TikTok,Desktop,36,19,7,5,3
2024-02-07,TikTok,Mobile,128,68,26,16,8
2024-02-07,TikTok,Tablet,4,2,1,0,0
2024-02-08,Email/Organic,Desktop,19,11,4,3,2
2024-02-08,Email/Organic,Mobile,30,18,7,4,3
2024-02-08,Email/Organic,Tablet,4,3,1,1,1
2024-02-08,Google Brand,Desktop,9,5,2,2,2
2024-02-08,Google Brand,Mobile,13,7,3,2,1
2024-02-08,Google Brand,Tablet,2,1,1,0,0
2024-02-08,Google Shopping,Desktop,17,8,3,2,2
2024-02-08,Google Shopping,Mobile,31,15,5,4,3
2024-02-08,Google Shopping,Tablet,3,2,1,0,0
2024-02-08,Meta Prospecting,Desktop,92,45,13,8,5
2024-02-08,Meta Prospecting,Mobile,293,143,40,26,12
2024-02-08,Meta Prospecting,Tablet,11,5,1,1,0
2024-02-08,Meta Retargeting,Desktop,38,23,9,6,5
2024-02-08,Meta Retargeting,Mobile,95,56,22,16,9
2024-02-08,Meta Retargeting,Tablet,7,4,1,1,1
2024-02-08,Referral,Desktop,15,9,4,2,2
2024-02-08,Referral,Mobile,25,14,6,4,3
2024-02-08,Referral,Tablet,3,2,1,1,1
2024-02-08,TikTok,Desktop,21,13,4,3,2
2024-02-08,TikTok,Mobile,74,43,15,9,5
2024-02-08,TikTok,Tablet,2,1,1,0,0
2024-02-09,Email/Organic,Desktop,43,18,7,5,4
2024-02-09,Email/Organic,Mobile,67,29,11,7,5
2024-02-09,Email/Organic,Tablet,10,4,1,1,1
2024-02-09,Google Brand,Desktop,29,14,6,4,4
2024-02-09,Google Brand,Mobile,41,20,8,5,3
2024-02-09,Google Brand,Tablet,7,3,1,1,1
2024-02-09,Google Shopping,Desktop,23,13,5,3,3
2024-02-09,Google Shopping,Mobile,43,23,9,5,3
2024-02-09,Google Shopping,Tablet,5,3,1,1,1
2024-02-09,Meta Prospecting,Desktop,32,20,7,4,2
2024-02-09,Meta Prospecting,Mobile,103,63,21,13,6
2024-02-09,Meta Prospecting,Tablet,4,2,1,0,0
2024-02-09,Meta Retargeting,Desktop,21,11,4,3,2
2024-02-09,Meta Retargeting,Mobile,52,27,9,6,4
2024-02-09,Meta Retargeting,Tablet,3,2,1,0,0
2024-02-09,Referral,Desktop,24,11,4,3,3
2024-02-09,Referral,Mobile,41,19,8,5,3
2024-02-09,Referral,Tablet,5,3,1,1,1
2024-02-09,TikTok,Desktop,19,11,3,2,1
2024-02-09,TikTok,Mobile,65,38,12,7,4
2024-02-09,TikTok,Tablet,2,1,0,0,0
2024-02-10,Email/Organic,Desktop,28,15,6,5,4
2024-02-10,Email/Organic,Mobile,44,24,10,7,5
2024-02-10,Email/Organic,Tablet,7,3,2,1,1
2024-02-10,Google Brand,Desktop,32,18,6,4,3
2024-02-10,Google Brand,Mobile,46,27,9,6,4
2024-02-10,Google Brand,Tablet,8,4,2,1,1
2024-02-10,Google Shopping,Desktop,28,16,6,4,3
2024-02-10,Google Shopping,Mobile,51,29,12,7,5
2024-02-10,Google Shopping,Tablet,6,4,1,1,1
2024-02-10,Meta Prospecting,Desktop,43,23,11,7,4
2024-02-10,Meta Prospecting,Mobile,137,74,33,21,10
2024-02-10,Meta Prospecting,Tablet,5,3,1,1,1
2024-02-10,Meta Retargeting,Desktop,18,12,5,3,3
2024-02-10,Meta Retargeting,Mobile,46,29,12,8,5
2024-02-10,Meta Retargeting,Tablet,3,2,1,1,1
2024-02-10,Referral,Desktop,15,8,2,2,2
2024-02-10,Referral,Mobile,24,14,4,3,2
2024-02-10,Referral,Tablet,3,2,1,0,0
2024-02-10,TikTok,Desktop,8,4,2,1,1
2024-02-10,TikTok,Mobile,26,15,6,5,2
2024-02-10,TikTok,Tablet,1,0,0,0,0
2024-02-11,Email/Organic,Desktop,59,28,11,7,6
2024-02-11,Email/Organic,Mobile,92,44,17,12,7
2024-02-11,Email/Organic,Tablet,13,7,2,2,1
2024-02-11,Google Brand,Desktop,36,19,7,4,4
2024-02-11,Google Brand,Mobile,52,28,10,6,4
2024-02-11,Google Brand,Tablet,9,5,2,1,1
2024-02-11,Google Shopping,Desktop,12,8,3,2,2
2024-02-11,Google Shopping,Mobile,22,14,6,4,2
2024-02-11,Google Shopping,Tablet,2,2,1,0,0
2024-02-11,Meta Prospecting,Desktop,36,20,8,5,3
2024-02-11,Meta Prospecting,Mobile,114,62,25,15,6
2024-02-11,Meta Prospecting,Tablet,4,2,1,1,0
2024-02-11,Meta Retargeting,Desktop,28,12,4,3,2
2024-02-11,Meta Retargeting,Mobile,69,29,11,7,5
2024-02-11,Meta Retargeting,Tablet,4,2,1,0,0
2024-02-11,Referral,Desktop,21,10,4,2,2
2024-02-11,Referral,Mobile,36,16,6,4,3
2024-02-11,Referral,Tablet,5,2,1,1,1
2024-02-11,TikTok,Desktop,9,5,3,2,1
2024-02-11,TikTok,Mobile,30,18,8,5,3
2024-02-11,TikTok,Tablet,1,1,0,0,0
2024-02-12,Email/Organic,Desktop,15,8,3,2,2
2024-02-12,Email/Organic,Mobile,24,13,6,3,2
2024-02-12,Email/Organic,Tablet,3,2,1,1,1
2024-02-12,Google Brand,Desktop,9,5,2,2,2
2024-02-12,Google Brand,Mobile,12,7,3,2,1
2024-02-12,Google Brand,Tablet,2,1,0,0,0
2024-02-12,Google Shopping,Desktop,18,11,4,2,2
2024-02-12,Google Shopping,Mobile,33,21,7,4,2
2024-02-12,Google Shopping,Tablet,4,2,1,1,1
2024-02-12,Meta Prospecting,Desktop,29,17,6,4,2
2024-02-12,Meta Prospecting,Mobile,92,56,21,14,6
2024-02-12,Meta Prospecting,Tablet,3,2,1,1,1
2024-02-12,Meta Retargeting,Desktop,29,14,5,3,2
2024-02-12,Meta Retargeting,Mobile,71,35,14,8,5
2024-02-12,Meta Retargeting,Tablet,5,3,1,1,1
2024-02-12,Referral,Desktop,26,15,6,3,3
2024-02-12,Referral,Mobile,44,24,9,5,3
2024-02-12,Referral,Tablet,6,3,1,1,1
2024-02-12,TikTok,Desktop,9,5,2,1,1
2024-02-12,TikTok,Mobile,32,16,7,4,2
2024-02-12,TikTok,Tablet,1,0,0,0,0
2024-02-13,Email/Organic,Desktop,44,24,10,6,6
2024-02-13,Email/Organic,Mobile,68,38,16,10,7
2024-02-13,Email/Organic,Tablet,10,6,2,1,1
2024-02-13,Google Brand,Desktop,20,11,5,2,2
2024-02-13,Google Brand,Mobile,29,17,7,4,3
2024-02-13,Google Brand,Tablet,5,3,1,1,1
2024-02-13,Google Shopping,Desktop,7,3,1,1,1
2024-02-13,Google Shopping,Mobile,12,6,3,2,2
2024-02-13,Google Shopping,Tablet,1,1,0,0,0
2024-02-13,Meta Prospecting,Desktop,47,27,11,7,4
2024-02-13,Meta Prospecting,Mobile,152,87,33,22,10
2024-02-13,Meta Prospecting,Tablet,6,3,1,1,0
2024-02-13,Meta Retargeting,Desktop,18,11,5,3,3
2024-02-13,Meta Retargeting,Mobile,46,28,12,8,5
2024-02-13,Meta Retargeting,Tablet,3,2,1,1,1
2024-02-13,Referral,Desktop,16,10,4,2,2
2024-02-13,Referral,Mobile,27,17,6,4,3
2024-02-13,Referral,Tablet,3,2,1,1,1
2024-02-13,TikTok,Desktop,11,6,3,2,2
2024-02-13,TikTok,Mobile,37,21,9,6,3
2024-02-13,TikTok,Tablet,1,1,0,0,0
2024-02-14,Email/Organic,Desktop,51,27,9,6,6
2024-02-14,Email/Organic,Mobile,80,42,15,10,7
2024-02-14,Email/Organic,Tablet,12,6,2,1,1
2024-02-14,Google Brand,Desktop,33,18,6,3,3
2024-02-14,Google Brand,Mobile,47,27,8,5,3
2024-02-14,Google Brand,Tablet,8,4,1,1,1
2024-02-14,Google Shopping,Desktop,49,23,7,5,4
2024-02-14,Google Shopping,Mobile,89,42,14,8,5
2024-02-14,Google Shopping,Tablet,11,5,2,1,1
2024-02-14,Meta Prospecting,Desktop,32,18,7,4,3
2024-02-14,Meta Prospecting,Mobile,104,59,22,13,7
2024-02-14,Meta Prospecting,Tablet,4,2,1,1,0
2024-02-14,Meta Retargeting,Desktop,19,10,5,3,2
2024-02-14,Meta Retargeting,Mobile,47,26,12,7,5
2024-02-14,Meta Retargeting,Tablet,3,2,1,1,1
2024-02-14,Referral,Desktop,17,10,4,3,3
2024-02-14,Referral,Mobile,28,18,8,5,3
2024-02-14,Referral,Tablet,4,2,1,1,1
2024-02-14,TikTok,Desktop,17,10,4,2,2
2024-02-14,TikTok,Mobile,61,35,12,8,5
2024-02-14,TikTok,Tablet,2,1,0,0,0
2024-02-15,Email/Organic,Desktop,44,26,9,6,6
2024-02-15,Email/Organic,Mobile,68,41,14,10,7
2024-02-15,Email/Organic,Tablet,10,6,2,1,1
2024-02-15,Google Brand,Desktop,27,14,4,3,2
2024-02-15,Google Brand,Mobile,39,21,7,4,3
2024-02-15,Google Brand,Tablet,7,3,1,1,1
2024-02-15,Google Shopping,Desktop,1,1,0,0,0
2024-02-15,Google Shopping,Mobile,2,1,1,1,1
2024-02-15,Google Shopping,Tablet,0,0,0,0,0
2024-02-15,Meta Prospecting,Desktop,23,12,4,3,2
2024-02-15,Meta Prospecting,Mobile,73,38,13,8,4
2024-02-15,Meta Prospecting,Tablet,3,1,1,0,0
2024-02-15,Meta Retargeting,Desktop,26,14,5,3,2
2024-02-15,Meta Retargeting,Mobile,63,34,11,7,5
2024-02-15,Meta Retargeting,Tablet,4,2,1,1,1
2024-02-15,Referral,Desktop,26,14,6,3,3
2024-02-15,Referral,Mobile,43,23,10,6,4
2024-02-15,Referral,Tablet,6,3,1,1,1
2024-02-15,TikTok,Desktop,8,5,2,2,1
2024-02-15,TikTok,Mobile,27,17,8,5,3
2024-02-15,TikTok,Tablet,1,0,0,0,0
2024-02-16,Email/Organic,Desktop,59,30,12,7,6
2024-02-16,Email/Organic,Mobile,93,48,19,12,8
2024-02-16,Email/Organic,Tablet,14,7,3,2,2
2024-02-16,Google Brand,Desktop,40,24,9,5,4
2024-02-16,Google Brand,Mobile,57,34,12,8,5
