date,channel,spend,impressions,clicks,new_customers
2024-03-22,Meta Prospecting,208.68,19250,231,11
2024-03-22,Meta Retargeting,87.87,3045,67,3
2024-03-22,Referral,22.0,2200,110,6
2024-03-22,TikTok,118.76,18777,169,5
2024-03-23,Email/Organic,11.07,5525,221,8
2024-03-23,Google Brand,111.25,2312,185,5
2024-03-23,Google Shopping,77.84,2333,70,3
2024-03-23,Meta Prospecting,136.08,12583,151,8
2024-03-23,Meta Retargeting,178.58,6227,137,7
2024-03-23,Referral,11.21,1120,56,3
2024-03-23,TikTok,138.91,22000,198,7
2024-03-24,Email/Organic,14.46,7225,289,10
2024-03-24,Google Brand,118.34,2462,197,6
2024-03-24,Google Shopping,139.8,4233,127,5
2024-03-24,Meta Prospecting,258.7,23916,287,15
2024-03-24,Meta Retargeting,183.99,6409,141,7
2024-03-24,Referral,13.06,1300,65,4
2024-03-24,TikTok,59.15,9333,84,3
2024-03-25,Email/Organic,12.83,6400,256,9
2024-03-25,Google Brand,87.4,1812,145,4
2024-03-25,Google Shopping,120.97,3633,109,4
2024-03-25,Meta Prospecting,215.88,19916,239,12
2024-03-25,Meta Retargeting,140.22,4863,107,5
2024-03-25,Referral,24.47,2440,122,8
2024-03-25,TikTok,123.64,19555,176,6
2024-03-26,Email/Organic,13.93,6950,278,10
2024-03-26,Google Brand,138.08,2875,230,6
2024-03-26,Google Shopping,252.18,7633,229,8
2024-03-26,Meta Prospecting,185.56,17166,206,10
2024-03-26,Meta Retargeting,206.15,7181,158,8
2024-03-26,Referral,14.86,1480,74,5
2024-03-26,TikTok,121.44,19222,173,6
2024-03-27,Email/Organic,7.45,3725,149,5
2024-03-27,Google Brand,23.88,487,39,1
2024-03-27,Google Shopping,220.34,6666,200,7
2024-03-27,Meta Prospecting,261.32,24166,290,14
2024-03-27,Meta Retargeting,130.98,4545,100,5
2024-03-27,Referral,27.72,2760,138,8
2024-03-27,TikTok,38.83,6111,55,2
2024-03-28,Email/Organic,14.47,7225,289,10
2024-03-28,Google Brand,83.52,1737,139,4
2024-03-28,Google Shopping,196.07,5933,178,7
2024-03-28,Meta Prospecting,154.39,14250,171,10
2024-03-28,Meta Retargeting,221.73,7727,170,8
2024-03-28,Referral,13.36,1320,66,4
2024-03-28,TikTok,123.44,19555,176,6
2024-03-29,Email/Organic,22.64,11300,452,16
2024-03-29,Google Brand,57.31,1187,95,3
2024-03-29,Google Shopping,194.62,5866,176,6
2024-03-29,Meta Prospecting,285.76,26416,317,15
2024-03-29,Meta Retargeting,119.04,4136,91,5
2024-03-29,Referral,9.46,940,47,3
2024-03-29,TikTok,60.65,9555,86,3
2024-03-30,Email/Organic,15.47,7725,309,12
2024-03-30,Google Brand,23.35,475,38,1
2024-03-30,Google Shopping,275.0,8300,249,10
2024-03-30,Meta Prospecting,309.19,28583,343,16
2024-03-30,Meta Retargeting,148.36,5181,114,6
2024-03-30,Referral,20.89,2080,104,6
2024-03-30,TikTok,118.33,18777,169,6
2024-03-31,Email/Organic,7.53,3750,150,6
2024-03-31,Google Brand,120.0,2500,200,6
2024-03-31,Google Shopping,325.33,9833,295,10
2024-03-31,Meta Prospecting,202.14,18666,224,11
2024-03-31,Meta Retargeting,89.38,3090,68,3
2024-03-31,Referral,25.22,2520,126,7
2024-03-31,TikTok,248.82,39444,355,12
2024-04-01,Email/Organic,14.21,7100,284,10
2024-04-01,Google Brand,69.76,1450,116,3
2024-04-01,Google Shopping,95.88,2900,87,3
2024-04-01,Meta Prospecting,227.84,21083,253,12
2024-04-01,Meta Retargeting,198.76,6909,152,8
2024-04-01,Referral,26.55,2640,132,7
2024-04-01,TikTok,111.95,17666,159,5
2024-04-02,Email/Organic,15.39,7675,307,13
2024-04-02,Google Brand,64.51,1337,107,3
2024-04-02,Google Shopping,121.89,3666,110,4
2024-04-02,Meta Prospecting,268.56,24833,298,15
2024-04-02,Meta Retargeting,228.17,7954,175,9
2024-04-02,Referral,18.8,1880,94,5
2024-04-02,TikTok,56.2,8888,80,3
2024-04-03,Email/Organic,7.87,3925,157,5
2024-04-03,Google Brand,21.12,437,35,1
2024-04-03,Google Shopping,73.56,2200,66,3
2024-04-03,Meta Prospecting,216.55,20000,240,13
2024-04-03,Meta Retargeting,155.82,5409,119,6
2024-04-03,Referral,19.88,1980,99,5
2024-04-03,TikTok,127.21,20111,181,6
2024-04-04,Email/Organic,6.19,3075,123,5
2024-04-04,Google Brand,146.41,3050,244,8
2024-04-04,Google Shopping,305.47,9233,277,10
2024-04-04,Meta Prospecting,219.37,20250,243,12
2024-04-04,Meta Retargeting,210.37,7318,161,7
2024-04-04,Referral,16.88,1680,84,5
2024-04-04,TikTok,167.62,26555,239,8
2024-04-05,Email/Organic,7.62,3800,152,6
2024-04-05,Google Shopping,167.48,5066,152,5
2024-04-05,Meta Prospecting,321.74,29750,357,19
2024-04-05,Meta Retargeting,203.6,7090,156,8
2024-04-05,Referral,21.43,2140,107,7
2024-04-05,TikTok,140.01,22222,200,7
2024-04-06,Email/Organic,11.67,5825,233,9
2024-04-06,Google Brand,45.28,937,75,2
2024-04-06,Google Shopping,242.71,7333,220,7
2024-04-06,Meta Prospecting,323.07,29833,358,16
2024-04-06,Meta Retargeting,132.48,4590,101,5
2024-04-06,Referral,23.25,2320,116,8
2024-04-06,TikTok,134.62,21333,192,7
2024-04-07,Email/Organic,23.74,11850,474,17
2024-04-07,Google Brand,127.04,2637,211,6
2024-04-07,Google Shopping,319.76,9666,290,10
2024-04-07,Meta Prospecting,259.57,24000,288,15
2024-04-07,Meta Retargeting,394.06,13772,303,15
2024-04-07,Referral,26.55,2640,132,7
2024-04-07,TikTok,102.75,16222,146,5
2024-04-08,Email/Organic,8.71,4350,174,7
2024-04-08,Google Brand,162.58,3375,270,8
2024-04-08,Google Shopping,103.49,3133,94,4
2024-04-08,Meta Prospecting,323.69,29916,359,17
2024-04-08,Meta Retargeting,238.91,8318,183,9
2024-04-08,Referral,34.48,3440,172,11
2024-04-08,TikTok,177.93,28222,254,9
2024-04-09,Email/Organic,10.02,5000,200,7
2024-04-09,Google Brand,128.37,2662,213,6
2024-04-09,Google Shopping,314.95,9533,286,10
2024-04-09,Meta Prospecting,169.18,15583,187,10
2024-04-09,Meta Retargeting,179.61,6272,138,6
2024-04-09,Referral,23.71,2360,118,6
2024-04-09,TikTok,56.32,8888,80,3
2024-04-10,Email/Organic,6.2,3100,124,4
2024-04-10,Google Brand,113.17,2350,188,6
2024-04-10,Google Shopping,435.7,13200,396,15
2024-04-10,Meta Prospecting,326.16,30166,362,17
2024-04-10,Meta Retargeting,166.64,5818,128,7
2024-04-10,Referral,36.16,3600,180,11
2024-04-10,TikTok,50.07,7888,71,3
2024-04-11,Email/Organic,12.85,6425,257,10
2024-04-11,Google Brand,120.09,2500,200,6
2024-04-11,Google Shopping,302.94,9166,275,10
2024-04-11,Meta Prospecting,201.88,18666,224,11
2024-04-11,Meta Retargeting,195.58,6818,150,8
2024-04-11,Referral,23.32,2320,116,6
2024-04-11,TikTok,82.53,13000,117,4
2024-04-12,Email/Organic,12.14,6050,242,9
2024-04-12,Google Brand,61.63,1275,102,4
2024-04-12,Google Shopping,342.86,10366,311,11
2024-04-12,Meta Prospecting,346.5,32083,385,18
2024-04-12,Meta Retargeting,198.33,6909,152,7
2024-04-12,Referral,15.98,1580,79,5
2024-04-12,TikTok,115.31,18222,164,6
2024-04-13,Email/Organic,15.4,7700,308,12
2024-04-13,Google Brand,67.91,1412,113,3
2024-04-13,Google Shopping,157.91,4766,143,5
2024-04-13,Meta Prospecting,241.86,22333,268,13
2024-04-13,Meta Retargeting,87.37,3045,67,3
2024-04-13,Referral,41.84,4180,209,12
2024-04-13,TikTok,116.38,18444,166,6
2024-04-14,Email/Organic,23.48,11725,469,18
2024-04-14,Google Brand,141.47,2937,235,6
2024-04-14,Google Shopping,205.56,6200,186,7
2024-04-14,Meta Prospecting,278.6,25750,309,14
2024-04-14,Meta Retargeting,138.86,4818,106,6
2024-04-14,Referral,22.86,2280,114,6
2024-04-14,TikTok,203.1,32222,290,9
2024-04-15,Email/Organic,11.08,5525,221,8
2024-04-15,Google Brand,87.7,1825,146,4
2024-04-15,Google Shopping,199.77,6033,181,6
2024-04-15,Meta Prospecting,270.46,25000,300,16
2024-04-15,Meta Retargeting,129.21,4500,99,5
2024-04-15,Referral,18.75,1860,93,5
2024-04-15,TikTok,118.86,18777,169,6
2024-04-16,Email/Organic,7.75,3875,155,6
2024-04-16,Google Brand,98.83,2050,164,4
2024-04-16,Google Shopping,395.4,11966,359,12
2024-04-16,Meta Prospecting,319.3,29500,354,18
2024-04-16,Meta Retargeting,242.82,8454,186,9
2024-04-16,Referral,31.2,3120,156,9
2024-04-16,TikTok,86.76,13666,123,5
2024-04-17,Email/Organic,14.67,7325,293,11
2024-04-17,Google Brand,94.31,1962,157,5
2024-04-17,Google Shopping,264.93,8000,240,9
2024-04-17,Meta Prospecting,299.17,27666,332,16
2024-04-17,Meta Retargeting,219.42,7636,168,7
2024-04-17,Referral,22.81,2280,114,7
2024-04-17,TikTok,155.22,24555,221,8
2024-04-18,Email/Organic,15.36,7675,307,12
2024-04-18,Google Brand,171.71,3575,286,7
2024-04-18,Google Shopping,234.06,7066,212,7
2024-04-18,Meta Prospecting,258.28,23833,286,15
2024-04-18,Meta Retargeting,242.29,8454,186,8
2024-04-18,Referral,20.0,2000,100,6
2024-04-18,TikTok,173.02,27444,247,8
2024-04-19,Email/Organic,12.18,6075,243,9
2024-04-19,Google Brand,258.84,5387,431,10
2024-04-19,Google Shopping,258.74,7833,235,9
2024-04-19,Meta Prospecting,253.64,23416,281,13
2024-04-19,Meta Retargeting,280.5,9772,215,11
2024-04-19,Referral,14.35,1420,71,4
2024-04-19,TikTok,150.94,23888,215,7
2024-04-20,Email/Organic,16.46,8225,329,13
2024-04-20,Google Brand,76.01,1575,126,3
2024-04-20,Google Shopping,313.5,9500,285,10
2024-04-20,Meta Prospecting,220.09,20333,244,12
2024-04-20,Meta Retargeting,245.55,8545,188,9
2024-04-20,Referral,23.45,2340,117,7
2024-04-20,TikTok,146.35,23222,209,7
2024-04-21,Email/Organic,16.75,8375,335,11
2024-04-21,Google Brand,97.88,2037,163,5
2024-04-21,Google Shopping,223.45,6766,203,7
2024-04-21,Meta Prospecting,301.44,27833,334,16
2024-04-21,Meta Retargeting,231.94,8090,178,9
2024-04-21,Referral,27.77,2760,138,8
2024-04-21,TikTok,124.07,19666,177,6
2024-04-22,Email/Organic,17.19,8575,343,13
2024-04-22,Google Brand,110.63,2300,184,4
2024-04-22,Google Shopping,242.56,7333,220,7
2024-04-22,Meta Prospecting,211.22,19500,234,11
2024-04-22,Meta Retargeting,188.02,6545,144,7
2024-04-22,Referral,21.18,2100,105,7
2024-04-22,TikTok,114.34,18111,163,6
2024-04-23,Email/Organic,11.05,5525,221,8
2024-04-23,Google Brand,201.2,4187,335,9
2024-04-23,Google Shopping,338.97,10266,308,10
2024-04-23,Meta Prospecting,146.25,13500,162,8
2024-04-23,Meta Retargeting,144.77,5045,111,6
2024-04-23,Referral,6.55,640,32,2
2024-04-23,TikTok,170.91,27111,244,8
2024-04-24,Email/Organic,8.58,4275,171,6
2024-04-24,Google Brand,193.87,4037,323,8
2024-04-24,Google Shopping,247.05,7466,224,8
2024-04-24,Meta Prospecting,306.1,28333,340,17
2024-04-24,Meta Retargeting,157.57,5500,121,7
2024-04-24,Referral,32.69,3260,163,10
2024-04-25,Email/Organic,20.52,10250,410,16
2024-04-25,Google Brand,98.51,2050,164,4
2024-04-25,Google Shopping,500.14,15133,454,17
2024-04-25,Meta Prospecting,301.35,27833,334,17
2024-04-25,Meta Retargeting,242.71,8454,186,8
2024-04-25,Referral,36.77,3660,183,10
2024-04-25,TikTok,84.99,13444,121,5
2024-04-26,Email/Organic,18.27,9125,365,14
2024-04-26,Google Brand,228.42,4750,380,11
2024-04-26,Google Shopping,445.65,13500,405,14
2024-04-26,Meta Prospecting,272.48,25166,302,14
2024-04-26,Meta Retargeting,265.4,9272,204,10
2024-04-26,Referral,22.12,2200,110,6
2024-04-26,TikTok,184.82,29333,264,9
2024-04-27,Email/Organic,19.41,9700,388,14
2024-04-27,Google Brand,140.52,2925,234,6
2024-04-27,Google Shopping,84.0,2533,76,3
2024-04-27,Meta Prospecting,237.61,22000,264,13
2024-04-27,Meta Retargeting,337.55,11772,259,12
2024-04-27,Referral,18.21,1820,91,5
2024-04-27,TikTok,112.63,17777,160,6
2024-04-28,Email/Organic,24.41,12200,488,18
2024-04-28,Google Brand,79.39,1650,132,4
2024-04-28,Google Shopping,243.89,7366,221,9
2024-04-28,Meta Prospecting,233.83,21583,259,15
2024-04-28,Meta Retargeting,237.39,8272,182,9
2024-04-28,Referral,21.37,2120,106,7
2024-04-28,TikTok,93.13,14777,133,5
2024-04-29,Email/Organic,33.1,16550,662,23
2024-04-29,Google Brand,76.84,1600,128,4
2024-04-29,Google Shopping,249.82,7566,227,7
2024-04-29,Meta Prospecting,315.58,29166,350,18
2024-04-29,Meta Retargeting,238.09,8318,183,9
2024-04-29,Referral,19.96,1980,99,6
2024-04-29,TikTok,73.34,11555,104,4
2024-04-30,Email/Organic,16.98,8475,339,11
2024-04-30,Google Brand,137.57,2862,229,6
2024-04-30,Google Shopping,178.9,5400,162,6
2024-04-30,Meta Prospecting,195.47,18083,217,11
2024-04-30,Meta Retargeting,156.42,5454,120,6
2024-04-30,Referral,49.08,4900,245,14
2024-04-30,TikTok,184.9,29333,264,9
2024-05-01,Email/Organic,11.94,5950,238,9
2024-05-01,Google Brand,182.61,3800,304,9
2024-05-01,Google Shopping,185.84,5600,168,6
2024-05-01,Meta Prospecting,377.1,34916,419,21
2024-05-01,Meta Retargeting,136.54,4772,105,6
2024-05-01,Referral,19.86,1980,99,6
2024-05-01,TikTok,35.4,5555,50,2
2024-05-02,Email/Organic,12.76,6375,255,10
2024-05-02,Google Brand,52.16,1075,86,2
2024-05-02,Google Shopping,329.03,9966,299,9
2024-05-02,Meta Prospecting,259.77,24000,288,14
2024-05-02,Meta Retargeting,172.83,6000,132,7
2024-05-02,Referral,36.77,3660,183,9
2024-05-02,TikTok,41.53,6555,59,2
2024-05-03,Email/Organic,13.46,6725,269,9
2024-05-03,Google Brand,212.28,4412,353,9
2024-05-03,Google Shopping,410.38,12433,373,13
2024-05-03,Meta Prospecting,180.18,16666,200,11
2024-05-03,Meta Retargeting,226.03,7863,173,9
2024-05-03,Referral,19.38,1920,96,6
2024-05-03,TikTok,111.97,17666,159,6
2024-05-04,Email/Organic,16.24,8100,324,12
2024-05-04,Google Brand,143.49,2987,239,6
2024-05-04,Google Shopping,413.86,12533,376,13
2024-05-04,Meta Prospecting,335.4,31000,372,18
2024-05-04,Meta Retargeting,151.47,5272,116,6
2024-05-04,Referral,24.01,2400,120,6
2024-05-04,TikTok,120.85,19111,172,6
2024-05-05,Email/Organic,14.38,7175,287,11
2024-05-05,Google Brand,119.66,2487,199,5
2024-05-05,Google Shopping,261.73,7900,237,8
2024-05-05,Meta Prospecting,210.31,19416,233,13
2024-05-05,Meta Retargeting,255.76,8909,196,10
2024-05-05,Referral,27.01,2700,135,7
2024-05-05,TikTok,87.34,13777,124,5
2024-05-06,Email/Organic,15.56,7775,311,11
2024-05-06,Google Brand,135.83,2825,226,7
2024-05-06,Google Shopping,209.31,6333,190,7
2024-05-06,Meta Prospecting,301.0,27833,334,17
2024-05-06,Meta Retargeting,232.16,8090,178,8
2024-05-06,Referral,23.99,2380,119,7
2024-05-06,TikTok,70.46,11111,100,3
2024-05-07,Email/Organic,10.38,5175,207,7
2024-05-07,Google Brand,105.1,2187,175,6
2024-05-07,Google Shopping,197.91,5966,179,7
2024-05-07,Meta Prospecting,192.34,17750,213,10
2024-05-07,Meta Retargeting,219.94,7681,169,8
2024-05-07,Referral,18.22,1820,91,5
2024-05-07,TikTok,243.85,38666,348,13
2024-05-08,Email/Organic,15.36,7675,307,11
2024-05-08,Google Brand,165.82,3450,276,8
2024-05-08,Google Shopping,229.06,6933,208,7
2024-05-08,Meta Prospecting,248.71,23000,276,13
2024-05-08,Meta Retargeting,159.82,5545,122,6
2024-05-08,Referral,25.79,2560,128,7
2024-05-08,TikTok,121.44,19222,173,7
2024-05-09,Email/Organic,9.61,4800,192,7
2024-05-09,Google Brand,139.71,2900,232,7
2024-05-09,Google Shopping,252.09,7633,229,9
2024-05-09,Meta Prospecting,157.42,14500,174,9
2024-05-09,Meta Retargeting,222.42,7772,171,8
2024-05-09,Referral,35.38,3520,176,10
2024-05-09,TikTok,172.86,27333,246,9
2024-05-10,Email/Organic,14.7,7325,293,11
2024-05-10,Google Brand,52.12,1075,86,3
2024-05-10,Google Shopping,342.65,10366,311,10
2024-05-10,Meta Prospecting,228.81,21166,254,12
2024-05-10,Meta Retargeting,242.75,8454,186,9
2024-05-10,Referral,31.4,3120,156,9
2024-05-10,TikTok,138.14,21888,197,6
2024-05-11,Email/Organic,12.22,6100,244,10
2024-05-11,Google Brand,116.08,2412,193,5
2024-05-11,Google Shopping,237.33,7166,215,7
2024-05-11,Meta Prospecting,331.66,30666,368,18
2024-05-11,Meta Retargeting,157.05,5454,120,6
2024-05-11,Referral,14.81,1480,74,4
2024-05-11,TikTok,152.71,24222,218,8
2024-05-12,Email/Organic,16.43,8200,328,11
2024-05-12,Google Brand,65.97,1362,109,3
2024-05-12,Google Shopping,175.47,5300,159,6
2024-05-12,Meta Prospecting,235.68,21750,261,14
2024-05-12,Meta Retargeting,171.06,5954,131,7
2024-05-12,Referral,17.77,1760,88,5
2024-05-12,TikTok,157.65,25000,225,7
2024-05-13,Email/Organic,19.58,9775,391,14
2024-05-13,Google Brand,64.63,1337,107,3
2024-05-13,Google Shopping,335.49,10133,304,10
2024-05-13,Meta Prospecting,249.9,23083,277,15
2024-05-13,Meta Retargeting,227.76,7954,175,8
2024-05-13,Referral,17.83,1780,89,5
2024-05-13,TikTok,217.29,34444,310,10
2024-05-14,Email/Organic,16.81,8400,336,13
2024-05-14,Google Brand,63.85,1325,106,3
2024-05-14,Google Shopping,287.69,8700,261,9
2024-05-14,Meta Prospecting,298.35,27583,331,17
2024-05-14,Meta Retargeting,84.25,2909,64,3
2024-05-14,Referral,26.75,2660,133,8
2024-05-14,TikTok,196.8,31222,281,10
2024-05-15,Email/Organic,11.82,5900,236,9
2024-05-15,Google Brand,162.14,3375,270,8
2024-05-15,Google Shopping,327.31,9900,297,11
2024-05-15,Meta Prospecting,326.04,30166,362,17
2024-05-15,Meta Retargeting,263.9,9181,202,10
2024-05-15,Referral,40.31,4020,201,10
2024-05-15,TikTok,72.28,11444,103,4
2024-05-16,Email/Organic,16.49,8225,329,13
2024-05-16,Google Brand,155.77,3237,259,7
2024-05-16,Google Shopping,379.12,11466,344,13
2024-05-16,Meta Prospecting,233.72,21583,259,13
2024-05-16,Meta Retargeting,195.37,6818,150,7
2024-05-16,Referral,32.42,3240,162,10
2024-05-16,TikTok,153.26,24222,218,8
2024-05-17,Email/Organic,13.14,6550,262,9
2024-05-17,Google Brand,121.85,2537,203,5
2024-05-17,Google Shopping,180.38,5433,163,7
2024-05-17,Meta Prospecting,199.61,18416,221,11
2024-05-17,Meta Retargeting,36.06,1227,27,2
2024-05-17,Referral,27.44,2740,137,7
2024-05-17,TikTok,281.0,44555,401,14
2024-05-18,Email/Organic,20.67,10325,413,16
2024-05-18,Google Brand,126.67,2637,211,6
2024-05-18,Google Shopping,261.47,7900,237,8
2024-05-18,Meta Prospecting,154.45,14250,171,9
2024-05-18,Meta Retargeting,257.94,9000,198,9
2024-05-18,Referral,36.09,3600,180,10
2024-05-18,TikTok,172.91,27444,247,9
2024-05-19,Email/Organic,14.75,7375,295,12
2024-05-19,Google Brand,156.14,3250,260,7
2024-05-19,Google Shopping,179.23,5400,162,5
2024-05-19,Meta Prospecting,258.4,23916,287,14
2024-05-19,Meta Retargeting,99.87,3454,76,5
2024-05-19,Referral,26.48,2640,132,8
2024-05-19,TikTok,128.48,20333,183,7
2024-05-20,Email/Organic,38.04,19000,760,29
2024-05-20,Google Brand,97.45,2025,162,4
2024-05-20,Google Shopping,124.24,3733,112,4
2024-05-20,Meta Prospecting,303.24,28000,336,17
2024-05-20,Meta Retargeting,187.17,6500,143,7
2024-05-20,Referral,14.57,1440,72,5
2024-05-20,TikTok,118.88,18777,169,6
2024-05-21,Email/Organic,17.24,8600,344,13
2024-05-21,Google Brand,189.96,3950,316,8
2024-05-21,Google Shopping,338.0,10233,307,10
2024-05-21,Meta Prospecting,242.5,22416,269,13
2024-05-21,Meta Retargeting,114.75,4000,88,4
2024-05-21,Referral,9.73,960,48,3
2024-05-21,TikTok,128.96,20444,184,7
2024-05-22,Email/Organic,9.08,4525,181,6
2024-05-22,Google Brand,119.59,2487,199,5
2024-05-22,Google Shopping,317.5,9600,288,10
2024-05-22,Meta Prospecting,396.98,36750,441,22
2024-05-22,Meta Retargeting,111.93,3909,86,5
2024-05-22,Referral,40.98,4080,204,11
2024-05-22,TikTok,103.05,16333,147,5
2024-05-23,Email/Organic,14.8,7400,296,11
2024-05-23,Google Brand,107.81,2237,179,5
2024-05-23,Google Shopping,393.6,11900,357,13
2024-05-23,Meta Prospecting,333.09,30833,370,18
2024-05-23,Meta Retargeting,209.44,7318,161,8
2024-05-23,Referral,21.93,2180,109,7
2024-05-23,TikTok,207.1,32777,295,10
2024-05-24,Email/Organic,7.96,3975,159,6
2024-05-24,Google Brand,88.77,1837,147,4
2024-05-24,Google Shopping,189.0,5700,171,6
2024-05-24,Meta Prospecting,355.51,32916,395,20
2024-05-24,Meta Retargeting,345.1,12045,265,13
2024-05-24,Referral,45.32,4520,226,12
2024-05-24,TikTok,217.03,34444,310,10
2024-05-25,Email/Organic,14.56,7275,291,11
2024-05-25,Google Brand,88.88,1850,148,4
2024-05-25,Google Shopping,260.08,7866,236,8
2024-05-25,Meta Prospecting,310.84,28750,345,18
2024-05-25,Meta Retargeting,344.29,12000,264,14
2024-05-25,Referral,13.81,1380,69,4
2024-05-25,TikTok,136.81,21666,195,8
2024-05-26,Email/Organic,17.89,8925,357,12
2024-05-26,Google Brand,170.98,3550,284,8
2024-05-26,Google Shopping,483.82,14633,439,15
2024-05-26,Meta Prospecting,313.3,29000,348,18
2024-05-26,Meta Retargeting,108.63,3772,83,4
2024-05-26,Referral,34.13,3400,170,11
2024-05-26,TikTok,121.55,19222,173,6
2024-05-27,Email/Organic,16.95,8450,338,12
2024-05-27,Google Brand,180.89,3762,301,7
2024-05-27,Google Shopping,240.74,7266,218,8
2024-05-27,Meta Prospecting,447.33,41416,497,23
2024-05-27,Meta Retargeting,122.0,4227,93,5
2024-05-27,Referral,37.82,3780,189,10
2024-05-27,TikTok,226.51,35888,323,11
2024-05-28,Email/Organic,10.0,5000,200,7
2024-05-28,Google Brand,183.91,3825,306,9
2024-05-28,Google Shopping,323.32,9766,293,10
2024-05-28,Meta Prospecting,334.0,30916,371,18
2024-05-28,Meta Retargeting,248.48,8681,191,8
2024-05-28,Referral,21.94,2180,109,6
2024-05-28,TikTok,88.5,14000,126,5
2024-05-29,Email/Organic,16.82,8400,336,13
2024-05-29,Google Brand,23.26,475,38,1
2024-05-29,Google Shopping,319.26,9666,290,11
2024-05-29,Meta Prospecting,364.77,33750,405,21
2024-05-29,Meta Retargeting,251.46,8772,193,9
2024-05-29,Referral,25.66,2560,128,8
2024-05-29,TikTok,86.13,13666,123,5
2024-05-30,Email/Organic,12.34,6150,246,10
2024-05-30,Google Brand,50.64,1050,84,2
2024-05-30,Google Shopping,318.55,9633,289,10
2024-05-30,Meta Prospecting,181.69,16750,201,9
2024-05-30,Meta Retargeting,177.26,6181,136,7
2024-05-30,Referral,31.13,3100,155,9
2024-05-30,TikTok,119.08,18888,170,5
2024-05-31,Email/Organic,20.55,10275,411,14
2024-05-31,Google Brand,183.5,3812,305,8
2024-05-31,Google Shopping,310.31,9400,282,10
2024-05-31,Meta Prospecting,381.44,35250,423,21
2024-05-31,Meta Retargeting,319.27,11136,245,12
2024-05-31,Referral,22.33,2220,111,6
2024-05-31,TikTok,53.15,8333,75,3
2024-06-01,Email/Organic,9.99,4975,199,7
2024-06-01,Google Brand,179.7,3737,299,8
2024-06-01,Google Shopping,209.25,6333,190,6
2024-06-01,Meta Prospecting,259.06,23916,287,14
2024-06-01,Meta Retargeting,161.54,5636,124,6
2024-06-01,Referral,8.13,800,40,3
2024-06-01,TikTok,129.09,20444,184,7
2024-06-02,Email/Organic,6.45,3225,129,5
2024-06-02,Google Brand,122.94,2550,204,6
2024-06-02,Google Shopping,234.2,7066,212,8
2024-06-02,Meta Prospecting,245.13,22666,272,13
2024-06-02,Meta Retargeting,168.75,5863,129,6
2024-06-02,Referral,22.08,2200,110,7
2024-06-02,TikTok,149.71,23666,213,8
2024-06-03,Email/Organic,13.51,6750,270,10
