customer_id,first_order_date,acquisition_channel,acquisition_cost,region,campaign
449,2024-01-12,Referral,5.48,Northeast,Influencer Code
450,2024-01-12,Referral,4.06,South,Friend Referral
451,2024-01-12,Meta Prospecting,19.57,Midwest,Advantage+ Shopping
452,2024-01-12,Referral,6.07,West,Friend Referral
453,2024-01-12,Email/Organic,5.86,West,Direct
454,2024-01-12,TikTok,15.74,South,Creator UGC
455,2024-01-12,Google Shopping,34.76,Midwest,Standard Shopping
456,2024-01-12,Google Shopping,32.09,West,Standard Shopping
457,2024-01-12,Google Shopping,24.61,Northeast,Standard Shopping
458,2024-01-12,Email/Organic,11.77,South,Organic Search
459,2024-01-12,Meta Prospecting,17.7,West,Lookalike 1%
460,2024-01-12,Meta Prospecting,19.87,South,Lookalike 1%
461,2024-01-12,Meta Retargeting,26.8,Northeast,Cart Abandoners
462,2024-01-12,Email/Organic,8.44,West,Organic Search
463,2024-01-13,TikTok,21.77,West,Creator UGC
464,2024-01-13,Referral,5.3,South,Influencer Code
465,2024-01-13,Google Brand,18.56,West,Brand — Exact
466,2024-01-13,Meta Retargeting,21.66,Northeast,30-Day Site Visitors
467,2024-01-13,TikTok,20.15,West,Trending Sounds
468,2024-01-13,Meta Retargeting,31.9,Midwest,30-Day Site Visitors
469,2024-01-13,TikTok,20.48,South,Trending Sounds
470,2024-01-13,Google Brand,16.32,Midwest,Brand — Phrase
471,2024-01-13,Email/Organic,6.56,Northeast,Direct
472,2024-01-13,Meta Prospecting,20.75,Midwest,Broad Interest
473,2024-01-13,Email/Organic,12.85,South,Newsletter
474,2024-01-13,Google Shopping,31.66,Northeast,Standard Shopping
475,2024-01-13,Email/Organic,7.65,West,Direct
476,2024-01-13,Meta Prospecting,14.08,South,Advantage+ Shopping
477,2024-01-13,Email/Organic,10.25,West,Newsletter
478,2024-01-13,TikTok,26.97,South,Trending Sounds
479,2024-01-13,Meta Prospecting,16.79,Midwest,Lookalike 1%
480,2024-01-13,Meta Prospecting,15.89,West,Advantage+ Shopping
481,2024-01-13,Meta Prospecting,12.43,Northeast,Advantage+ Shopping
482,2024-01-13,Email/Organic,9.14,Northeast,Newsletter
483,2024-01-13,Email/Organic,10.54,South,Organic Search
484,2024-01-13,Google Shopping,25.89,Midwest,Standard Shopping
485,2024-01-13,Meta Retargeting,27.29,West,30-Day Site Visitors
486,2024-01-13,Google Brand,24.44,Midwest,Brand — Phrase
487,2024-01-13,Email/Organic,10.15,West,Newsletter
488,2024-01-13,Google Shopping,23.7,South,Standard Shopping
489,2024-01-13,Referral,5.63,West,Influencer Code
490,2024-01-13,Meta Prospecting,18.35,West,Broad Interest
491,2024-01-13,Email/Organic,10.4,South,Direct
492,2024-01-13,Google Brand,32.43,South,Brand — Exact
493,2024-01-13,Google Brand,16.52,Northeast,Brand — Phrase
494,2024-01-13,Email/Organic,9.5,Northeast,Organic Search
495,2024-01-13,Email/Organic,9.0,West,Direct
496,2024-01-13,Referral,6.32,Northeast,Friend Referral
497,2024-01-13,Meta Prospecting,22.62,Northeast,Broad Interest
498,2024-01-13,Meta Prospecting,20.25,West,Advantage+ Shopping
499,2024-01-13,Email/Organic,10.19,West,Direct
500,2024-01-13,Google Shopping,22.9,Midwest,Standard Shopping
501,2024-01-14,Meta Prospecting,16.6,West,Lookalike 1%
502,2024-01-14,TikTok,18.29,South,Trending Sounds
503,2024-01-14,Referral,7.26,Northeast,Influencer Code
504,2024-01-14,Google Shopping,33.98,West,Performance Max
505,2024-01-14,Email/Organic,11.36,Midwest,Direct
506,2024-01-14,Email/Organic,3.94,West,Organic Search
507,2024-01-14,Meta Prospecting,21.7,Northeast,Broad Interest
508,2024-01-14,Google Shopping,21.68,South,Performance Max
509,2024-01-14,Google Brand,20.91,South,Brand — Exact
510,2024-01-14,Meta Prospecting,20.14,Midwest,Broad Interest
511,2024-01-14,Google Brand,25.67,West,Brand — Exact
512,2024-01-14,Meta Prospecting,15.72,West,Broad Interest
513,2024-01-14,Meta Prospecting,7.74,West,Lookalike 1%
514,2024-01-14,Meta Prospecting,15.84,South,Broad Interest
515,2024-01-14,Referral,7.6,West,Friend Referral
516,2024-01-14,Google Shopping,30.9,West,Standard Shopping
517,2024-01-14,Referral,7.89,South,Friend Referral
518,2024-01-14,Google Brand,27.79,West,Brand — Phrase
519,2024-01-14,Meta Retargeting,25.09,South,Cart Abandoners
520,2024-01-14,Google Shopping,27.98,Midwest,Standard Shopping
521,2024-01-14,Google Brand,17.72,South,Brand — Exact
522,2024-01-14,Meta Prospecting,12.57,South,Advantage+ Shopping
523,2024-01-14,Email/Organic,5.81,Midwest,Direct
524,2024-01-14,Meta Prospecting,15.35,Midwest,Broad Interest
525,2024-01-14,Email/Organic,11.06,South,Organic Search
526,2024-01-14,Email/Organic,10.34,West,Newsletter
527,2024-01-14,Meta Prospecting,16.07,Northeast,Broad Interest
528,2024-01-14,Meta Prospecting,26.54,Midwest,Advantage+ Shopping
529,2024-01-14,TikTok,17.33,Northeast,Creator UGC
530,2024-01-14,Google Shopping,39.88,West,Performance Max
531,2024-01-14,Meta Prospecting,24.18,South,Broad Interest
532,2024-01-14,Referral,7.71,South,Friend Referral
533,2024-01-14,Meta Prospecting,15.32,Midwest,Lookalike 1%
534,2024-01-14,Email/Organic,8.28,West,Organic Search
535,2024-01-14,Referral,7.28,West,Friend Referral
536,2024-01-14,Meta Retargeting,18.29,South,Cart Abandoners
537,2024-01-14,Meta Prospecting,14.15,Midwest,Broad Interest
538,2024-01-14,Meta Prospecting,13.85,West,Advantage+ Shopping
539,2024-01-14,Meta Retargeting,29.07,West,30-Day Site Visitors
540,2024-01-15,Meta Retargeting,27.74,Northeast,30-Day Site Visitors
541,2024-01-15,Meta Prospecting,19.05,Northeast,Advantage+ Shopping
542,2024-01-15,Meta Prospecting,21.32,South,Advantage+ Shopping
543,2024-01-15,Referral,5.75,Northeast,Influencer Code
544,2024-01-15,Meta Retargeting,31.08,Midwest,30-Day Site Visitors
545,2024-01-15,Email/Organic,10.45,West,Direct
546,2024-01-15,Email/Organic,9.65,Northeast,Organic Search
547,2024-01-15,Google Brand,22.15,West,Brand — Phrase
548,2024-01-15,Meta Prospecting,17.63,Midwest,Broad Interest
549,2024-01-15,Meta Prospecting,17.66,Northeast,Broad Interest
550,2024-01-15,Email/Organic,9.06,Northeast,Newsletter
551,2024-01-15,Email/Organic,6.05,Midwest,Direct
552,2024-01-15,Email/Organic,13.55,South,Newsletter
553,2024-01-15,Google Shopping,38.33,West,Performance Max
554,2024-01-15,Meta Prospecting,25.17,Northeast,Advantage+ Shopping
555,2024-01-15,Referral,7.96,Midwest,Influencer Code
556,2024-01-15,TikTok,17.26,South,Trending Sounds
557,2024-01-15,Meta Retargeting,28.73,West,30-Day Site Visitors
558,2024-01-15,Referral,8.28,Northeast,Friend Referral
559,2024-01-15,Email/Organic,7.17,West,Organic Search
560,2024-01-15,Google Shopping,39.78,West,Standard Shopping
561,2024-01-15,Email/Organic,8.16,South,Direct
562,2024-01-15,TikTok,23.17,West,Trending Sounds
563,2024-01-15,Email/Organic,11.86,South,Organic Search
564,2024-01-15,Meta Prospecting,19.1,West,Advantage+ Shopping
565,2024-01-15,Meta Retargeting,34.32,Midwest,Cart Abandoners
566,2024-01-15,Referral,4.77,West,Influencer Code
567,2024-01-15,Meta Retargeting,19.67,West,Cart Abandoners
568,2024-01-15,Google Brand,18.04,Midwest,Brand — Phrase
569,2024-01-15,Google Brand,11.86,Northeast,Brand — Phrase
570,2024-01-15,Google Brand,13.78,South,Brand — Exact
571,2024-01-15,Email/Organic,11.89,Midwest,Newsletter
572,2024-01-15,Referral,8.8,West,Friend Referral
573,2024-01-15,Meta Retargeting,22.72,South,Cart Abandoners
574,2024-01-15,Meta Prospecting,26.77,West,Broad Interest
575,2024-01-15,Meta Prospecting,16.83,South,Lookalike 1%
576,2024-01-15,Referral,9.87,South,Friend Referral
577,2024-01-15,Email/Organic,12.74,Midwest,Organic Search
578,2024-01-15,Meta Retargeting,22.43,Northeast,30-Day Site Visitors
579,2024-01-16,Meta Prospecting,21.28,West,Broad Interest
580,2024-01-16,Meta Retargeting,31.91,Northeast,Cart Abandoners
581,2024-01-16,TikTok,19.14,West,Creator UGC
582,2024-01-16,Email/Organic,8.62,South,Newsletter
583,2024-01-16,TikTok,26.12,West,Creator UGC
584,2024-01-16,Google Shopping,32.4,South,Standard Shopping
585,2024-01-16,Google Brand,20.17,South,Brand — Phrase
586,2024-01-16,Meta Prospecting,21.56,West,Broad Interest
587,2024-01-16,Meta Retargeting,30.45,South,Cart Abandoners
588,2024-01-16,Google Brand,23.91,Midwest,Brand — Exact
589,2024-01-16,Meta Prospecting,15.73,Northeast,Advantage+ Shopping
590,2024-01-16,Meta Prospecting,14.13,West,Lookalike 1%
591,2024-01-16,Email/Organic,7.23,Northeast,Organic Search
592,2024-01-16,Email/Organic,7.34,Midwest,Newsletter
593,2024-01-16,Referral,5.58,South,Influencer Code
594,2024-01-16,Referral,6.19,West,Influencer Code
595,2024-01-16,Email/Organic,8.97,Northeast,Newsletter
596,2024-01-16,Google Brand,22.49,South,Brand — Phrase
597,2024-01-16,Email/Organic,6.76,South,Newsletter
598,2024-01-16,TikTok,21.09,South,Trending Sounds
599,2024-01-16,Meta Prospecting,18.35,Northeast,Advantage+ Shopping
600,2024-01-16,Google Brand,21.47,West,Brand — Exact
601,2024-01-16,TikTok,17.34,Midwest,Spark Ads
602,2024-01-16,Google Brand,16.63,South,Brand — Phrase
603,2024-01-16,Google Shopping,34.87,South,Standard Shopping
604,2024-01-16,Email/Organic,9.16,South,Direct
605,2024-01-16,Meta Prospecting,19.38,West,Broad Interest
606,2024-01-16,Google Brand,19.93,West,Brand — Phrase
607,2024-01-16,Meta Retargeting,22.9,Northeast,30-Day Site Visitors
608,2024-01-16,Meta Prospecting,22.03,West,Broad Interest
609,2024-01-16,Meta Prospecting,28.55,Northeast,Advantage+ Shopping
610,2024-01-16,TikTok,18.7,Midwest,Creator UGC
611,2024-01-16,Meta Retargeting,26.87,South,30-Day Site Visitors
612,2024-01-16,Google Shopping,30.44,South,Standard Shopping
613,2024-01-16,Meta Retargeting,21.26,West,Cart Abandoners
614,2024-01-16,Referral,6.31,South,Friend Referral
615,2024-01-17,Meta Prospecting,25.96,South,Lookalike 1%
616,2024-01-17,Google Shopping,31.46,West,Standard Shopping
617,2024-01-17,TikTok,23.75,Midwest,Trending Sounds
618,2024-01-17,Google Shopping,26.61,Northeast,Performance Max
619,2024-01-17,Meta Prospecting,22.08,Northeast,Lookalike 1%
620,2024-01-17,TikTok,18.53,West,Spark Ads
621,2024-01-17,Meta Prospecting,16.4,Northeast,Advantage+ Shopping
622,2024-01-17,Meta Retargeting,20.54,South,30-Day Site Visitors
623,2024-01-17,Meta Prospecting,19.68,South,Lookalike 1%
624,2024-01-17,Meta Retargeting,26.14,Northeast,Cart Abandoners
625,2024-01-17,Email/Organic,11.8,South,Newsletter
626,2024-01-17,Google Shopping,23.75,Northeast,Performance Max
627,2024-01-17,Meta Prospecting,19.7,South,Advantage+ Shopping
628,2024-01-17,TikTok,25.22,Midwest,Spark Ads
629,2024-01-17,TikTok,31.39,Northeast,Trending Sounds
630,2024-01-17,TikTok,20.86,West,Spark Ads
631,2024-01-17,Meta Retargeting,23.98,Northeast,30-Day Site Visitors
632,2024-01-17,Google Shopping,32.15,Midwest,Performance Max
633,2024-01-17,Referral,9.03,West,Influencer Code
634,2024-01-17,Email/Organic,11.61,South,Newsletter
635,2024-01-17,Meta Prospecting,17.53,South,Lookalike 1%
636,2024-01-17,Meta Prospecting,23.14,South,Broad Interest
637,2024-01-17,Google Shopping,30.84,West,Performance Max
638,2024-01-17,Referral,8.29,West,Influencer Code
639,2024-01-17,Google Shopping,34.73,West,Performance Max
640,2024-01-17,Google Shopping,28.33,South,Standard Shopping
641,2024-01-17,Meta Prospecting,14.35,Midwest,Lookalike 1%
642,2024-01-17,Email/Organic,11.41,South,Newsletter
643,2024-01-17,TikTok,26.69,Northeast,Creator UGC
644,2024-01-17,Google Brand,23.95,Midwest,Brand — Phrase
645,2024-01-17,Email/Organic,8.95,West,Direct
646,2024-01-17,Referral,5.18,Midwest,Influencer Code
647,2024-01-17,Meta Prospecting,22.7,West,Advantage+ Shopping
648,2024-01-17,Google Shopping,32.93,West,Standard Shopping
649,2024-01-17,Meta Retargeting,24.52,Northeast,30-Day Site Visitors
650,2024-01-17,TikTok,23.83,Midwest,Spark Ads
651,2024-01-17,Google Shopping,21.82,South,Performance Max
652,2024-01-17,Email/Organic,7.02,West,Organic Search
653,2024-01-17,TikTok,17.02,West,Trending Sounds
654,2024-01-18,TikTok,21.88,South,Creator UGC
655,2024-01-18,Email/Organic,10.78,Northeast,Organic Search
656,2024-01-18,Meta Retargeting,30.2,West,30-Day Site Visitors
657,2024-01-18,Referral,6.0,South,Friend Referral
658,2024-01-18,Email/Organic,7.55,Northeast,Newsletter
659,2024-01-18,Google Shopping,31.25,South,Performance Max
660,2024-01-18,Meta Prospecting,19.05,Northeast,Broad Interest
661,2024-01-18,Google Shopping,35.38,Northeast,Performance Max
662,2024-01-18,Google Shopping,35.46,South,Standard Shopping
663,2024-01-18,TikTok,31.83,West,Spark Ads
664,2024-01-18,Google Shopping,41.05,South,Standard Shopping
665,2024-01-18,Google Brand,20.3,Northeast,Brand — Exact
666,2024-01-18,Referral,10.24,Midwest,Friend Referral
667,2024-01-18,Meta Prospecting,13.59,South,Broad Interest
668,2024-01-18,Google Brand,17.09,South,Brand — Phrase
669,2024-01-18,Meta Prospecting,21.1,West,Broad Interest
670,2024-01-18,Email/Organic,8.49,Midwest,Direct
671,2024-01-18,Referral,3.3,Northeast,Influencer Code
672,2024-01-18,Meta Retargeting,34.46,South,Cart Abandoners
673,2024-01-18,TikTok,22.69,Midwest,Spark Ads
674,2024-01-18,Meta Retargeting,25.4,South,30-Day Site Visitors
675,2024-01-18,Referral,6.72,South,Friend Referral
676,2024-01-18,Email/Organic,8.56,West,Direct
677,2024-01-18,TikTok,10.9,South,Trending Sounds
678,2024-01-18,Meta Prospecting,14.46,South,Lookalike 1%
679,2024-01-18,Referral,5.97,West,Influencer Code
680,2024-01-18,Email/Organic,11.15,South,Direct
681,2024-01-18,Meta Retargeting,22.7,South,30-Day Site Visitors
682,2024-01-18,TikTok,21.66,South,Creator UGC
683,2024-01-18,Meta Retargeting,24.97,West,Cart Abandoners
684,2024-01-18,TikTok,16.1,South,Spark Ads
685,2024-01-18,Meta Prospecting,19.06,South,Lookalike 1%
686,2024-01-18,Email/Organic,8.96,Midwest,Direct
687,2024-01-18,Google Shopping,38.34,Northeast,Standard Shopping
688,2024-01-18,Meta Prospecting,16.42,South,Lookalike 1%
689,2024-01-18,Meta Retargeting,22.27,South,Cart Abandoners
690,2024-01-18,Meta Prospecting,21.29,Midwest,Broad Interest
691,2024-01-18,Google Shopping,29.76,South,Performance Max
692,2024-01-18,Meta Retargeting,31.27,Northeast,30-Day Site Visitors
693,2024-01-18,Email/Organic,7.93,Northeast,Newsletter
694,2024-01-18,Meta Retargeting,26.83,Midwest,30-Day Site Visitors
695,2024-01-18,Meta Retargeting,22.48,West,30-Day Site Visitors
696,2024-01-18,Email/Organic,7.35,South,Newsletter
697,2024-01-18,Meta Prospecting,9.25,West,Broad Interest
698,2024-01-18,Referral,9.34,West,Friend Referral
699,2024-01-19,Referral,6.24,Midwest,Influencer Code
700,2024-01-19,Email/Organic,9.93,South,Newsletter
701,2024-01-19,Email/Organic,10.67,Midwest,Direct
702,2024-01-19,Google Brand,17.43,Midwest,Brand — Exact
703,2024-01-19,Email/Organic,6.83,South,Direct
704,2024-01-19,Meta Prospecting,20.09,Northeast,Advantage+ Shopping
705,2024-01-19,Email/Organic,9.97,Northeast,Direct
706,2024-01-19,Referral,4.2,South,Friend Referral
707,2024-01-19,Email/Organic,7.63,South,Organic Search
708,2024-01-19,TikTok,26.98,Midwest,Creator UGC
709,2024-01-19,Email/Organic,10.54,South,Direct
710,2024-01-19,Meta Prospecting,17.0,West,Broad Interest
711,2024-01-19,Referral,5.13,Northeast,Influencer Code
712,2024-01-19,Meta Prospecting,14.18,West,Broad Interest
713,2024-01-19,Google Shopping,28.07,Midwest,Standard Shopping
714,2024-01-19,Meta Prospecting,12.41,West,Advantage+ Shopping
715,2024-01-19,Meta Prospecting,22.8,South,Lookalike 1%
716,2024-01-19,Google Brand,27.37,South,Brand — Phrase
717,2024-01-19,Meta Retargeting,19.23,South,Cart Abandoners
718,2024-01-19,Google Shopping,43.9,West,Standard Shopping
719,2024-01-19,Google Shopping,27.85,South,Standard Shopping
720,2024-01-19,Meta Prospecting,18.02,Northeast,Broad Interest
721,2024-01-19,Meta Prospecting,16.12,South,Advantage+ Shopping
722,2024-01-19,Google Shopping,23.51,West,Standard Shopping
723,2024-01-19,Meta Retargeting,23.93,Midwest,Cart Abandoners
724,2024-01-19,Email/Organic,5.43,Northeast,Organic Search
725,2024-01-20,Meta Retargeting,23.97,Midwest,Cart Abandoners
726,2024-01-20,Referral,3.1,Northeast,Influencer Code
727,2024-01-20,Email/Organic,8.43,Northeast,Direct
728,2024-01-20,TikTok,24.84,Midwest,Creator UGC
729,2024-01-20,Referral,10.02,West,Influencer Code
730,2024-01-20,Meta Retargeting,23.34,South,30-Day Site Visitors
731,2024-01-20,Referral,6.84,South,Influencer Code
732,2024-01-20,Google Brand,23.23,South,Brand — Exact
733,2024-01-20,Google Brand,24.26,Northeast,Brand — Phrase
734,2024-01-20,Meta Retargeting,27.76,West,30-Day Site Visitors
735,2024-01-20,Google Shopping,28.33,Midwest,Performance Max
736,2024-01-20,Meta Prospecting,20.46,Northeast,Broad Interest
737,2024-01-20,Google Shopping,28.48,West,Standard Shopping
738,2024-01-20,Google Shopping,33.57,South,Performance Max
739,2024-01-20,Email/Organic,8.94,Northeast,Newsletter
740,2024-01-20,TikTok,12.2,West,Spark Ads
741,2024-01-20,Google Brand,28.11,West,Brand — Exact
742,2024-01-20,Meta Retargeting,22.59,South,Cart Abandoners
743,2024-01-20,Meta Retargeting,33.86,South,Cart Abandoners
744,2024-01-20,Meta Prospecting,22.18,Northeast,Broad Interest
745,2024-01-20,Meta Prospecting,18.88,South,Lookalike 1%
746,2024-01-20,Meta Retargeting,28.98,South,30-Day Site Visitors
747,2024-01-20,Meta Retargeting,29.69,Northeast,30-Day Site Visitors
748,2024-01-20,Referral,6.7,Northeast,Influencer Code
749,2024-01-20,Google Shopping,29.97,South,Performance Max
750,2024-01-20,Google Brand,24.87,Midwest,Brand — Phrase
751,2024-01-20,Google Shopping,10.95,Northeast,Performance Max
752,2024-01-20,Meta Prospecting,17.93,Midwest,Advantage+ Shopping
753,2024-01-20,Google Brand,20.12,Midwest,Brand — Phrase
754,2024-01-21,Meta Retargeting,25.08,West,30-Day Site Visitors
755,2024-01-21,Google Brand,18.57,West,Brand — Phrase
756,2024-01-21,TikTok,23.84,Northeast,Spark Ads
757,2024-01-21,Meta Retargeting,22.4,South,30-Day Site Visitors
758,2024-01-21,Meta Prospecting,16.9,South,Advantage+ Shopping
759,2024-01-21,Referral,7.98,West,Influencer Code
760,2024-01-21,Meta Prospecting,18.31,South,Lookalike 1%
761,2024-01-21,Referral,7.04,South,Influencer Code
762,2024-01-21,Email/Organic,7.31,Northeast,Direct
763,2024-01-21,TikTok,21.47,South,Spark Ads
764,2024-01-21,Meta Retargeting,38.51,Midwest,Cart Abandoners
765,2024-01-21,Meta Prospecting,12.89,West,Broad Interest
766,2024-01-21,Email/Organic,6.81,Midwest,Direct
767,2024-01-21,TikTok,23.44,Northeast,Creator UGC
768,2024-01-21,Email/Organic,9.47,South,Newsletter
769,2024-01-21,Meta Prospecting,23.42,West,Broad Interest
770,2024-01-21,Email/Organic,7.54,South,Organic Search
771,2024-01-21,Email/Organic,10.76,West,Direct
772,2024-01-21,Email/Organic,9.66,West,Direct
773,2024-01-21,Email/Organic,7.12,Midwest,Direct
774,2024-01-21,TikTok,17.24,West,Creator UGC
775,2024-01-21,Email/Organic,9.03,Midwest,Direct
776,2024-01-21,Meta Prospecting,14.6,West,Advantage+ Shopping
777,2024-01-21,Google Shopping,38.68,South,Standard Shopping
778,2024-01-21,Meta Prospecting,20.89,West,Advantage+ Shopping
779,2024-01-21,Google Brand,19.64,Midwest,Brand — Exact
780,2024-01-21,Google Brand,21.23,Northeast,Brand — Exact
781,2024-01-21,Meta Prospecting,21.74,South,Broad Interest
782,2024-01-21,Google Brand,21.68,South,Brand — Exact
783,2024-01-21,Meta Prospecting,25.85,Midwest,Advantage+ Shopping
784,2024-01-21,TikTok,22.3,Midwest,Trending Sounds
785,2024-01-21,Referral,5.74,Northeast,Friend Referral
786,2024-01-21,Meta Prospecting,13.82,West,Advantage+ Shopping
787,2024-01-21,Referral,8.63,Midwest,Influencer Code
788,2024-01-21,Google Shopping,28.01,South,Standard Shopping
789,2024-01-21,Meta Retargeting,26.8,Northeast,Cart Abandoners
790,2024-01-21,Meta Prospecting,6.78,South,Advantage+ Shopping
791,2024-01-21,Google Shopping,31.12,West,Performance Max
792,2024-01-21,TikTok,13.82,West,Trending Sounds
793,2024-01-21,Email/Organic,6.2,Midwest,Organic Search
794,2024-01-21,Meta Prospecting,22.89,Northeast,Lookalike 1%
795,2024-01-22,Google Shopping,28.82,West,Standard Shopping
796,2024-01-22,TikTok,22.37,South,Trending Sounds
